ID,post_title,post_name,post_status,permalink,meta_key_count,has_full_markdown,has_sections,has_verified_process,has_recipe_data,has_any_json_data,has_casing_terms,has_granulation_terms,has_garlic_terms,has_process_terms,forbidden_meta_count,forbidden_meta_terms,contract_readiness,contract_gap,public_risk
2422,?? UKRAJINA &#8211; Tradicionalni recepti,%f0%9f%87%ba%f0%9f%87%a6-ukrajina-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2422,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2423,?? ŠVEDSKA &#8211; Tradicionalni recepti,%f0%9f%87%b8%f0%9f%87%aa-svedska-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2423,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2424,?? LATVIJA &#8211; Tradicionalni recepti,%f0%9f%87%b1%f0%9f%87%bb-latvija-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2424,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2425,?? NIZOZEMSKA &#8211; Tradicionalni recepti,%f0%9f%87%b3%f0%9f%87%b1-nizozemska-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2425,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2426,?? BELGIJA &#8211; Tradicionalni recepti,%f0%9f%87%a7%f0%9f%87%aa-belgija-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2426,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2427,?? LUKSEMBURG &#8211; Tradicionalni recepti,%f0%9f%87%b1%f0%9f%87%ba-luksemburg-tradicionalni-recepti,draft,https://drycured.com/?post_type=dry_recipe&p=2427,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2428,Durmitorska kastradina,durmitorska-kastradina,publish,https://drycured.com/recepti-baza/durmitorska-kastradina/,18,1,0,0,1,0,1,1,1,1,1,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
2429,Crmničke goveđe pastrve,crmnicke-govede-pastrve,draft,https://drycured.com/?post_type=dry_recipe&p=2429,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2430,Vasojevićka preukuša,vasojevicka-preukusa,publish,https://drycured.com/recepti-baza/vasojevicka-preukusa/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2431,Bjelopavlićka bumbar-pita,,pending,https://drycured.com/?post_type=dry_recipe&p=2431,5,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2432,Kučka pršura,kucka-prsura,publish,https://drycured.com/recepti-baza/kucka-prsura/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2433,Privatno: Crnogorska pečenica,crnogorska-pecenica,private,https://drycured.com/?post_type=dry_recipe&p=2433,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2434,Crnogorska kobasica,crnogorska-kobasica,publish,https://drycured.com/recepti-baza/crnogorska-kobasica/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2435,Crnogorska stelja,crnogorska-stelja,publish,https://drycured.com/recepti-baza/crnogorska-stelja/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2436,Crnogorski suđuk,crnogorski-suduk,draft,https://drycured.com/?post_type=dry_recipe&p=2436,6,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2437,Privatno: Drniški Začinjeni Vrat s Planine (Specifični mountainski naresak),drniski-zacinjeni-vrat-s-planine-specificni-mountainski-naresak,private,https://drycured.com/?post_type=dry_recipe&p=2437,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2438,Privatno: Komiški Brudet Narezak,komiski-brudet-narezak,private,https://drycured.com/?post_type=dry_recipe&p=2438,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2439,Privatno: Šibenski Vjetrenjak,sibenski-vjetrenjak,private,https://drycured.com/?post_type=dry_recipe&p=2439,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2440,Splitski Maestral Narezak,splitski-maestral-narezak,publish,https://drycured.com/recepti-baza/splitski-maestral-narezak/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2441,Trogirski Zephyr,trogirski-zephyr,publish,https://drycured.com/recepti-baza/trogirski-zephyr/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2442,Makarski Jugo Narezak,makarski-jugo-narezak,publish,https://drycured.com/recepti-baza/makarski-jugo-narezak/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2443,Pagaški sir (rijetka regionalna varijanta),,pending,https://drycured.com/?post_type=dry_recipe&p=2443,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2444,Drniški pršut iz zaleđa (rijetka varijanta),drniski-prsut-iz-zaleda-rijetka-varijanta,draft,https://drycured.com/?post_type=dry_recipe&p=2444,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2445,Hvarski stolen (zaboravljena delicija),hvarski-stolen-zaboravljena-delicija,publish,https://drycured.com/recepti-baza/hvarski-stolen-zaboravljena-delicija/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2446,Šoltanski sir iz duboke tradicije,,pending,https://drycured.com/?post_type=dry_recipe&p=2446,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2447,Privatno: Leverpostej (Danska pašteta od svinjske jetre),leverpostej-danska-pasteta-od-svinjske-jetre,private,https://drycured.com/?post_type=dry_recipe&p=2447,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2448,Medisterpølse (Danska svježa začinjena kobasica),medisterpolse-danska-svjeza-zacinjena-kobasica,draft,https://drycured.com/?post_type=dry_recipe&p=2448,6,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2449,Ribbenssteg (Danska dimljena svinjska rebra),ribbenssteg-danska-dimljena-svinjska-rebra,publish,https://drycured.com/recepti-baza/ribbenssteg-danska-dimljena-svinjska-rebra/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2450,Bayonneskinke (Danska zasoljena i dimljena šunka),bayonneskinke-danska-zasoljena-i-dimljena-sunka,publish,https://drycured.com/recepti-baza/bayonneskinke-danska-zasoljena-i-dimljena-sunka/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2451,Blodpølse (Danska krvavica),blodpolse-danska-krvavica,draft,https://drycured.com/?post_type=dry_recipe&p=2451,6,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2452,Rullepølse (Danska rolana šunka),rullepolse-danska-rolana-sunka,draft,https://drycured.com/?post_type=dry_recipe&p=2452,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2453,Flæskesteg (Danska pečena svinjetina s hrskavom kožom),flaeskesteg-danska-pecena-svinjetina-s-hrskavom-kozom,draft,https://drycured.com/?post_type=dry_recipe&p=2453,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2454,Spegepølse (Danska fermentirana kobasica),spegepolse-danska-fermentirana-kobasica,draft,https://drycured.com/?post_type=dry_recipe&p=2454,6,0,0,0,1,0,1,1,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2455,Privatno: Sylte (Danska hladetina od svinjske glave),sylte-danska-hladetina-od-svinjske-glave,private,https://drycured.com/?post_type=dry_recipe&p=2455,15,1,0,0,1,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2456,Spegeskinke (Danska sušena šunka),spegeskinke-danska-susena-sunka,publish,https://drycured.com/recepti-baza/spegeskinke-danska-susena-sunka/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2457,Irski spiced beef (Začinjeno sušeno goveđe meso),irski-spiced-beef-zacinjeno-suseno-govede-meso,draft,https://drycured.com/?post_type=dry_recipe&p=2457,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2458,Crubeens (Salamurena i dimljena svinjska stopala),crubeens-salamurena-i-dimljena-svinjska-stopala,publish,https://drycured.com/recepti-baza/crubeens-salamurena-i-dimljena-svinjska-stopala/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2459,Privatno: Boiled Ham (Tradicionalna irska kuhana šunka),boiled-ham-tradicionalna-irska-kuhana-sunka,private,https://drycured.com/?post_type=dry_recipe&p=2459,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2460,Westfälischer Schinken s krumpirom u ljusci i hrenom,,pending,https://drycured.com/?post_type=dry_recipe&p=2460,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2461,Kasseler pečenka s pireom od jabuka i krupir knedlama,,pending,https://drycured.com/?post_type=dry_recipe&p=2461,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2462,Leberkäse s prženim jajima i bavarskim röstijem,,pending,https://drycured.com/?post_type=dry_recipe&p=2462,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2463,Rogatički Planinsko-Morski Raritet &#8220;Vjetar i More&#8221;,,pending,https://drycured.com/?post_type=dry_recipe&p=2463,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2464,StarohrvatskiMore-Kopno Salamet (Salama Maritima),starohrvatskimore-kopno-salamet-salama-maritima,publish,https://drycured.com/recepti-baza/starohrvatskimore-kopno-salamet-salama-maritima/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2465,Krčki Ovčji Dimljeni Raritet,krcki-ovcji-dimljeni-raritet,publish,https://drycured.com/recepti-baza/krcki-ovcji-dimljeni-raritet/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2466,Kvarnerski Divovski Salamet,kvarnerski-divovski-salamet,publish,https://drycured.com/recepti-baza/kvarnerski-divovski-salamet/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2467,Istarski Morski Pršut &#8220;Neptunov Dar&#8221;,,pending,https://drycured.com/?post_type=dry_recipe&p=2467,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2468,Lincolnshire kobasica,lincolnshire-kobasica,publish,https://drycured.com/recepti-baza/lincolnshire-kobasica/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2469,Privatno: Haslet (tradicionalna engleska pašteta od svinjskih iznutrica),haslet-tradicionalna-engleska-pasteta-od-svinjskih-iznutrica,private,https://drycured.com/?post_type=dry_recipe&p=2469,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2470,Bath Chaps (ukiseljene svinjske obrazine),bath-chaps-ukiseljene-svinjske-obrazine,publish,https://drycured.com/recepti-baza/bath-chaps-ukiseljene-svinjske-obrazine/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2471,Potted Beef (konzervirano goveđe meso),potted-beef-konzervirano-govede-meso,draft,https://drycured.com/?post_type=dry_recipe&p=2471,6,0,0,0,1,0,0,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2472,Privatno: Oxford Brawn (hladetina od svinjske glave),oxford-brawn-hladetina-od-svinjske-glave,private,https://drycured.com/?post_type=dry_recipe&p=2472,15,1,0,0,1,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2473,Tradicionalni engleski Black Pudding (krvavica),,pending,https://drycured.com/?post_type=dry_recipe&p=2473,5,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2474,Tradicionalna engleska šunka (Wiltshire Ham),tradicionalna-engleska-sunka-wiltshire-ham,publish,https://drycured.com/recepti-baza/tradicionalna-engleska-sunka-wiltshire-ham/,18,1,0,0,1,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
2475,Engleski sušeni goveđi jezik (Potted Ox Tongue),engleski-suseni-govedi-jezik-potted-ox-tongue,draft,https://drycured.com/?post_type=dry_recipe&p=2475,6,0,0,0,1,0,0,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2476,Engleski pork pie (svinjetina u tijestu),engleski-pork-pie-svinjetina-u-tijestu,publish,https://drycured.com/recepti-baza/engleski-pork-pie-svinjetina-u-tijestu/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2477,Privatno: Sült (Hladetina od svinjskog mesa),sult-hladetina-od-svinjskog-mesa,private,https://drycured.com/?post_type=dry_recipe&p=2477,15,1,0,0,1,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2478,Suitsink (Dimljena svinjska šunka),suitsink-dimljena-svinjska-sunka,publish,https://drycured.com/recepti-baza/suitsink-dimljena-svinjska-sunka/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2479,Privatno: Verikäkk (Krvavica s ječmom),verikakk-krvavica-s-jecmom,private,https://drycured.com/?post_type=dry_recipe&p=2479,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2480,Talleliha (Polutrajno sušena govedina),talleliha-polutrajno-susena-govedina,publish,https://drycured.com/recepti-baza/talleliha-polutrajno-susena-govedina/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2481,Sealiha õlis (Svinjsko meso u ulju),sealiha-olis-svinjsko-meso-u-ulju,publish,https://drycured.com/recepti-baza/sealiha-olis-svinjsko-meso-u-ulju/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2482,?? Grčki tradicionalni recept &#8211; Loukaniko,%f0%9f%87%ac%f0%9f%87%b7-grcki-tradicionalni-recept-loukaniko,draft,https://drycured.com/?post_type=dry_recipe&p=2482,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2483,?? Albanski recept &#8211; Salçe,%f0%9f%87%a6%f0%9f%87%b1-albanski-recept-salce,draft,https://drycured.com/?post_type=dry_recipe&p=2483,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2484,?? Nizozemski recept &#8211; Droge Worst,%f0%9f%87%b3%f0%9f%87%b1-nizozemski-recept-droge-worst,draft,https://drycured.com/?post_type=dry_recipe&p=2484,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2485,?? Britanski recept &#8211; Cumberland Sausage,%f0%9f%87%ac%f0%9f%87%a7-britanski-recept-cumberland-sausage,draft,https://drycured.com/?post_type=dry_recipe&p=2485,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2486,?? Bugarski recept &#8211; Lukanka,%f0%9f%87%a7%f0%9f%87%ac-bugarski-recept-lukanka,draft,https://drycured.com/?post_type=dry_recipe&p=2486,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2487,?? Rumunjski recept &#8211; Salam de Sibiu,%f0%9f%87%b7%f0%9f%87%b4-rumunjski-recept-salam-de-sibiu,draft,https://drycured.com/?post_type=dry_recipe&p=2487,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2488,?? Češki recept &#8211; Lovecká Salám,%f0%9f%87%a8%f0%9f%87%bf-ceski-recept-lovecka-salam,draft,https://drycured.com/?post_type=dry_recipe&p=2488,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2489,?? Slovački recept &#8211; Turistická Saláma,%f0%9f%87%b8%f0%9f%87%b0-slovacki-recept-turisticka-salama,draft,https://drycured.com/?post_type=dry_recipe&p=2489,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2490,?? Poljski recept &#8211; Kiełbasa,%f0%9f%87%b5%f0%9f%87%b1-poljski-recept-kielbasa,draft,https://drycured.com/?post_type=dry_recipe&p=2490,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2491,?? Ukrajinski recept &#8211; Kobasa,%f0%9f%87%ba%f0%9f%87%a6-ukrajinski-recept-kobasa,draft,https://drycured.com/?post_type=dry_recipe&p=2491,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2492,?? Švedski recept &#8211; Tunnbrödsrulle,%f0%9f%87%b8%f0%9f%87%aa-svedski-recept-tunnbrodsrulle,draft,https://drycured.com/?post_type=dry_recipe&p=2492,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2493,?? Latvijski recept &#8211; Mājas Desa,%f0%9f%87%b1%f0%9f%87%bb-latvijski-recept-majas-desa,draft,https://drycured.com/?post_type=dry_recipe&p=2493,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2494,Additional Recommendations:,,pending,https://drycured.com/?post_type=dry_recipe&p=2494,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2495,?? Talijansko-toskanski recept za salamu (Salame Toscano),%f0%9f%87%ae%f0%9f%87%b9-talijansko-toskanski-recept-za-salamu-salame-toscano,draft,https://drycured.com/?post_type=dry_recipe&p=2495,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2496,?? Tradicionalni recept za saucisson sec,%f0%9f%87%ab%f0%9f%87%b7-tradicionalni-recept-za-saucisson-sec,draft,https://drycured.com/?post_type=dry_recipe&p=2496,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2497,?? Portugalski recept za Linguiçu,%f0%9f%87%b5%f0%9f%87%b9-portugalski-recept-za-linguicu,draft,https://drycured.com/?post_type=dry_recipe&p=2497,17,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2498,?? Austrijski recept za Kmetzelsuppe kobasicu,%f0%9f%87%a6%f0%9f%87%b9-austrijski-recept-za-kmetzelsuppe-kobasicu,draft,https://drycured.com/?post_type=dry_recipe&p=2498,17,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2499,Sigurnosne preporuke:,,pending,https://drycured.com/?post_type=dry_recipe&p=2499,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2500,Poljska Kiełbasa Lisiecka (Lisiecka Kobasica),poljska-kielbasa-lisiecka-lisiecka-kobasica,draft,https://drycured.com/?post_type=dry_recipe&p=2500,17,0,0,0,1,0,1,1,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2501,Slovačka Klobása (Slovenská Klobása),slovacka-klobasa-slovenska-klobasa,publish,https://drycured.com/recepti-baza/slovacka-klobasa-slovenska-klobasa/,29,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2502,JOULUKINKKU (BOŽIĆNA ŠUNKA),joulukinkku-bozicna-sunka,draft,https://drycured.com/?post_type=dry_recipe&p=2502,6,0,0,0,1,0,0,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2503,RIIPUTETTU HIRVENLIHA (SUHO-ZRELA JELENOVINA),riiputettu-hirvenliha-suho-zrela-jelenovina,publish,https://drycured.com/recepti-baza/riiputettu-hirvenliha-suho-zrela-jelenovina/,18,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2504,SAVUSIIKA (DIMLJENI SIIKA &#8211; BIJELA RIBA),savusiika-dimljeni-siika-bijela-riba,publish,https://drycured.com/recepti-baza/savusiika-dimljeni-siika-bijela-riba/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2505,METSOPAISTI (SUHO-SALAMURENI TETRIJEB),metsopaisti-suho-salamureni-tetrijeb,publish,https://drycured.com/recepti-baza/metsopaisti-suho-salamureni-tetrijeb/,17,1,0,0,1,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
